,kind,link,name,pitch,joined,location,market,size,stage,raised,website,years,annual_raised,raised_2mil,raised_12mil,size_numeric,followers,following,tweets
594,Startup,https://angel.co/company/birdi,Birdi,"
Elegant Smart Home Products
",2013-08-01,San Francisco,Consumer Electronics,1-10,Seed,1200000,birdihome.com,6.8191780821917805,175974.28686219367,0,0,5.0,1903,2138,870
595,Startup,https://angel.co/company/annexon-1,Annexon,"
Innovative neurodegeneration therapeutics by targeting complement
",2013-08-01,Palo Alto,Pharmaceuticals,1-10,Seed,1167000,gust.com,6.8191780821917805,171134.99397348333,0,0,5.0,58,298,10
596,Startup,https://angel.co/company/filelife,FileLife,"
Secure and Remain in Control of the Files, Documents and Photos you Share
",2013-11-01,Redding,Legal,1-10,Seed,1200000,web.filelife.com,6.567123287671232,182728.41051314145,0,0,5.0,22,30,10
597,Startup,https://angel.co/company/narrativedx,NarrativeDx,"
The AI platform for Patient Experience Improvement
",2014-01-01,Austin,Hospitals,11-50,Seed,1250000,narrativedx.com,6.4,195312.5,0,0,25.0,1107,1438,2138
598,Startup,https://angel.co/company/accel-diagnostics-2,Accel Diagnostics,"
Blood Tests Made Easy - Anytime, Anywhere - for Better Patient Care
",2014-03-01,Berkeley,Diagnostics,1-10,Seed,1175000,acceldx.com,6.238356164383561,188350.90030742204,0,0,5.0,0,0,0
599,Startup,https://angel.co/company/branching-minds,Branching Minds,"
Better student outcomes through learning science + technology 
",2014-03-01,New York City,Neuroscience,1-10,Seed,1170000,branchingminds.com,6.238356164383561,187549.40711462448,0,0,5.0,0,0,0
600,Startup,https://angel.co/company/tracktrain,Vault RMS,"
Utilizing data to save firefighters
",2014-06-01,San Diego,Governments,1-10,Acquired,1300000,vaultexposuretracker.com,5.986301369863014,217162.471395881,0,0,5.0,0,0,0
601,Startup,https://angel.co/company/iscribes,iScribes,"
Medical documentation for the modern physician
",2015-07-01,Durham,SaaS,51-200,Seed,1040000,iscribes.co,4.904109589041097,212067.03910614524,0,0,125.0,2,16,5
602,Startup,https://angel.co/company/etreat-medical-diagnostics,eTreat Medical Diagnostics,"
We turn smartphones into measurement imaging devices for orthopaedic and skin conditions
",2014-10-01,Vancouver,Medical Devices,11-50,Seed,1178128,etreatmd.com,5.652054794520548,208442.4236548716,0,0,25.0,0,0,0
603,Startup,https://angel.co/company/yosi,Yosi,"
Digital patient engagement platform 
",2015-04-01,New York City,Mobile Health,1-10,Pre-Seed,1250000,yosicare.com,5.153424657534247,242557.1504518873,0,0,5.0,666,760,9368
604,Startup,https://angel.co/company/spirohome,Spirohome,"
Digital health platform for asthma, COPD and cystic fibrosis patients
",2017-05-01,Ankara,Digital Health,11-50,Seed,1110220,spirohome.io,3.068493150684932,361812.7678571429,0,0,25.0,1259,771,382
605,Startup,https://angel.co/company/doctorbase-acquired-by-kareo,DoctorBase (acquired by Kareo),"
Patient Engagement Software
",2010-12-01,San Francisco,Heathcare,11-50,Seed,1000000,DoctorBase.com,9.487671232876714,105399.942246607,0,0,25.0,0,0,0
606,Startup,https://angel.co/company/venga,Venga,"
Empowering Businesses to Enhance Customer Experiences
",2011-11-01,Washington DC,Fitness,11-50,Acquired,1000000,getvenga.com,8.56986301369863,116687.97953964195,0,0,25.0,170,594,50
607,Startup,https://angel.co/company/xetal,Xetal,"
Indoor localisation without wearables
",2013-04-01,Belgium,Electronics,1-10,Seed,1000000,xetal.eu,7.153424657534248,139793.18268862506,0,0,5.0,5,1,0
608,Startup,https://angel.co/company/movecoach,Runcoach,"
The real person app
",2012-12-01,Burlingame,Corporate Wellness,11-50,Seed,1000000,runcoach.com,7.484931506849315,133601.756954612,0,0,25.0,2,1,0
609,Startup,https://angel.co/company/ikkos,IKKOS,"
Learn Any Physical Movement Through Your Smartphone
",2013-02-01,Seattle,Wearables,1-10,Seed,1000000,ikkos.com,7.315068493150685,136704.11985018727,0,0,5.0,7,88,2
610,Startup,https://angel.co/company/meducation,Meducation,"
Educational LinkedIn For Medics
",2013-07-01,Birmingham,Technology,1-10,Seed,1000000,meducation.net,6.904109589041097,144841.26984126985,0,0,5.0,5902,23,2315
611,Startup,https://angel.co/company/luminate-health,Luminate Health,"
Helping patients access and understand their lab results
",2015-02-01,San Mateo,Digital Health,1-10,Seed,1000000,luminatehealth.com,5.315068493150685,188144.32989690718,0,0,5.0,0,0,0
612,Startup,https://angel.co/company/biogeniq-1,BIOGENIQ,"
Provide personalized medicine ecosystem
",2013-09-01,Montreal,Nutrition,1-10,Seed,980000,BIOGENIQ.ca,6.734246575342466,145524.81692432868,0,0,5.0,375,394,507
613,Startup,https://angel.co/company/zendyhealth,ZendyHealth,"
Affordable health and dental care, made easy
",2013-10-01,Los Angeles,Finance Technology,1-10,Seed,1000000,zendyhealth.com,6.652054794520548,150329.48929159806,0,0,5.0,3926,2667,1837
614,Startup,https://angel.co/company/goodmouth,GoodMouth,"
Oral Care. Delivered
",2014-06-01,New York City,Subscription Businesses,1-10,Seed,1005000,goodmouth.com,5.986301369863014,167883.29519450795,0,0,5.0,3,2,15
615,Startup,https://angel.co/company/lift-digital,LIFT Digital,"
virtual personal training & marketplace
",2015-02-01,Montreal,Fitness,11-50,Seed,1000000,liftsession.com,5.315068493150685,188144.32989690718,0,0,25.0,0,0,0
616,Startup,https://angel.co/company/veristride-1,Veristride,"
better living and healing through data
",2015-02-01,Salt Lake City,Internet of Things,1-10,Seed,1000000,veristride.com,5.315068493150685,188144.32989690718,0,0,5.0,248,445,529
617,Startup,https://angel.co/company/fitdel,FitDel,"
Premium fitness equipment rentals for the B2B & B2C circular economy
",2015-03-01,Austin,Fitness,1-10,Seed,984000,fitdel.com,5.238356164383561,187845.18828451887,0,0,5.0,3,19,0
618,Startup,https://angel.co/company/dibs-technology,Dibs Technology,"
The all-in-one software solution for fitness studios to maximize revenue through pricing
",2015-12-01,New York City,Fitness,1-10,Seed,1000000,ondibs.com,4.484931506849315,222968.84544899207,0,0,5.0,0,0,0
619,Startup,https://angel.co/company/fitpassindia,FITPASS,"
All-access pass to 3500+ gyms & fitness studios, personal nutritionists & workout videos
",2016-01-01,Kolkata,Fitness,11-50,Seed,1000000,fitpass.co.in,4.4,227272.7272727273,0,0,25.0,12195,15705,1
620,Startup,https://angel.co/company/storiicare,StoriiCare,"
Senior Care co-ordination platform
",2016-02-01,San Francisco,mHealth,1-10,Pre-Seed,1020000,storiicare.com,4.315068493150685,236380.9523809524,0,0,5.0,9113,6279,2371
621,Startup,https://angel.co/company/miiskin,Miiskin,"
Miiskin is a platform that helps people with identifying changes on their skin
",2016-04-01,Copenhagen,Mobile Health,1-10,Seed,1000000,miiskin.com,4.1506849315068495,240924.0924092409,0,0,5.0,214,432,740
622,Startup,https://angel.co/company/deskyogi,Desk Yogi,"
Desk Yogi is the 5 minute online wellness solution designed for busy work life
",2016-10-01,Ojai,B2B,11-50,Seed,1000000,desk-yogi.com,3.6493150684931517,274024.02402402397,0,0,25.0,0,0,0
623,Startup,https://angel.co/company/styku,Styku,"
3D body scanning tech for fitness, health, and wellness
",2011-04-01,Los Angeles,Medical Devices,1-10,Seed,810000,styku.com,9.156164383561645,88464.99102333932,0,0,5.0,5,0,12
624,Startup,https://angel.co/company/beyond-lucid-technologies,Beyond Lucid Technologies,"
Connect Fire-EMS agencies across the care continuum in real-time, and over time (COVID-19)
",2011-07-01,Concord,Mobile Emergency&Health,1-10,Seed,955000,beyondlucid.com,8.906849315068492,107220.85512150108,0,0,5.0,0,0,0
625,Startup,https://angel.co/company/kinsights,Kinsights,"
Smarter Advice and Support for Parents
",2011-07-01,San Francisco,Health Care Information Technology,1-10,Acquired,820000,kinsights.com,8.906849315068492,92063.98031374963,0,0,5.0,8910,5981,2507
626,Startup,https://angel.co/company/sickweather,Sickweather,"
Waze for sickness
",2011-11-01,Baltimore,Mobile Health,1-10,Seed,870000,sickweather.com,8.56986301369863,101518.5421994885,0,0,5.0,3409,941,6094
627,Startup,https://angel.co/company/truvitals,TruVitals,"
Zero Contact Vital Signs Monitoring
",2014-01-01,Gainesville,Veterinary,1-10,Seed,870000,truvitals.co,6.4,135937.5,0,0,5.0,0,0,0
628,Startup,https://angel.co/company/meludia,Meludia,"
Musical Brain Training
",2013-08-01,Paris,Music Education,11-50,Seed,888350,meludia.com,6.8191780821917805,130272.29811169145,0,0,25.0,0,3,3
629,Startup,https://angel.co/company/fibroblast,Fibroblast,"
Automated, closed-loop healthcare referrals
",2013-03-01,Chicago,Startups,1-10,-,875000,fibroblast.com,7.238356164383561,120883.80015140044,0,0,5.0,5,20,1
630,Startup,https://angel.co/company/seratis,Seratis,"
Team transparency platform enabling care coordination for healthcare providers
",2013-04-01,Boston,Communications Infrastructure,1-10,Acquired,890000,seratis.com,7.153424657534248,124415.93259287627,0,0,5.0,1,0,2
631,Startup,https://angel.co/company/fullcontour-1,FullContour,"
FullContour. You scan, We Design
",2013-09-01,Phoenix,Product Design,1-10,Seed,950000,fullcontour.com,6.734246575342466,141069.97558991052,0,0,5.0,53,155,12
632,Startup,https://angel.co/company/instafit,InstaFit,"
#1 fitness app in Latam. We hook users on working out twice as effectively as a gym
",2013-08-01,Mexico City,Fitness,11-50,Seed,870000,instafit.com,6.8191780821917805,127581.35797509039,0,0,25.0,129,59,39
633,Startup,https://angel.co/company/entac-medical,Entac Medical,"
Late-stage medical device for predictive and diagnostic medicine
",2013-11-01,Memphis,Medical Devices,1-10,Series A,830000,entacmedical.com,6.567123287671232,126387.15060492283,0,0,5.0,0,0,0
634,Startup,https://angel.co/company/likeminder,Likeminder,"
The social network for your private life
",2013-10-01,New York City,Corporate Wellness,1-10,Seed,850000,likeminder.net,6.652054794520548,127780.06589785832,0,0,5.0,105,544,1037
635,Startup,https://angel.co/company/avhana-health,Avhana Health,"
A Smart Assistant in the Electronic Health Record
",2014-02-01,Baltimore,Electronic Health Records,1-10,Seed,800000,avhana.com,6.315068493150685,126681.12798264643,0,0,5.0,0,0,0
636,Startup,https://angel.co/company/veep-nutrition,VEEP Nutrition,"
Functional food targeting
",2014-08-01,Irvine,Fitness,,Seed,925000,veep.com,5.8191780821917805,158957.15630885126,0,0,,0,0,0
637,Startup,https://angel.co/company/disease-diagnostic-group,Disease Diagnostic Group,"
Diagnostic tests for malaria
",2014-10-01,Boston,Diagnostics,1-10,Seed,827000,diseasediagnostic.com,5.652054794520548,146318.4682501212,0,0,5.0,0,0,0
638,Startup,https://angel.co/company/horus-technology,Horus Technology,"
Wearable personal assistant for the blind and visually impaired
",2014-09-01,Milan,Computer Vision,1-10,Seed,900000,horus.technology,5.734246575342466,156951.74390826563,0,0,5.0,0,0,0
639,Startup,https://angel.co/company/enlightiks,Enlightiks,"
Self Service Predictive Analytics
",2014-10-01,Palo Alto,Predictive Analytics,11-50,Seed,935000,enlightiks.com,5.652054794520548,165426.56325739215,0,0,25.0,2,0,0
640,Startup,https://angel.co/company/active-global-specialised-caregivers,Active Global Specialised Caregivers,"
Professional, Affordable Home Care in Asia
",2015-02-01,Singapore,Hong Kong,51-200,Seed,900000,activeglobalcaregiver.com,5.315068493150685,169329.8969072165,0,0,125.0,0,0,0
641,Startup,https://angel.co/company/umbie-dentalcare,Umbie DentalCare,"
We deliver office management, practice accountability,  and patient engagement solutions
",2011-11-01,East Hartford,Mobile Health,1-10,-,685000,umbiedentalcare.com,8.56986301369863,79931.26598465473,0,0,5.0,0,0,0
642,Startup,https://angel.co/company/docasap,DocASAP,"
Book timely doctor appointments online 24x7
",2012-01-01,Herndon,Curated Web,11-50,Seed,799998,docasap.com,8.402739726027397,95206.80469514184,0,0,25.0,1032,1585,2934
643,Startup,https://angel.co/company/digidoctor,DigiDoctor,"
The Salesforce for healthcare. SaaS Patient Relationship Management
",2012-04-01,Louisville,Customer Service,1-10,Seed,750000,digidoctor.com,8.153424657534247,91985.8870967742,0,0,5.0,13,5,0
644,Startup,https://angel.co/company/kinergy-health,Kinergy Health,"
Better care coordination & chronic care management with technology + care navigator model
",2012-12-01,-,Health Care Information Technology,1-10,Seed,800000,kinergyhealth.com,7.484931506849315,106881.40556368961,0,0,5.0,0,0,0
645,Startup,https://angel.co/company/nursebuddy,NurseBuddy,"
Coordinate healthcare at home
",2013-05-01,Tampere,Mobile Health,1-10,Seed,888000,nursebuddy.co,7.07123287671233,125579.23285548238,0,0,5.0,0,7,2
646,Startup,https://angel.co/company/i7-networks,i7 Networks,"
100% Agentless Enterprise Mobility Tool
",2014-02-01,Bengaluru,High Tech,1-10,-,750000,i7nw.com,6.315068493150685,118763.55748373106,0,0,5.0,0,0,0
647,Startup,https://angel.co/company/protocolsioplatform,protocols.io,"
The #1 platform for designing and publishing science methods
",2013-04-01,Berkeley,Biotechnology,11-50,Seed,780000,protocols.io,7.153424657534248,109038.68249712752,0,0,25.0,0,0,0
648,Startup,https://angel.co/company/beckoncall,BeckonCall,"
Zendesk meets Slack for doctors. No more pagers or fax machines
",2015-06-01,Phoenix,Unifed Communications,1-10,Closed,800000,BeckonCall.com,4.986301369863013,160439.56043956042,0,0,5.0,235,409,518
649,Startup,https://angel.co/company/body-details,Body Details,"
Permanent Hair & Tattoo Removal, Guaranteed for life
",2013-05-01,Miami,Personal Health,1-10,Seed,750000,BodyDetails.com,7.07123287671233,106063.54126307633,0,0,5.0,0,0,0
650,Startup,https://angel.co/company/melon,"Melon (Acquired by DAQRI, 2015)","
A Brain-Sensing (EEG) Headband and Mobile App to Measure Your Focus
",2017-03-01,Los Angeles,Neuroscience,1-10,Acquired,750000,thinkmelon.com,3.2356164383561645,231795.0889077053,0,0,5.0,0,0,0
651,Startup,https://angel.co/company/angelmd,angelMD,"
Equity Crowdfunding for Medical Startups
",2013-07-01,Seattle,Medical Devices,11-50,Seed,750000,angelmd.co,6.904109589041097,108630.95238095238,0,0,25.0,6,20,0
652,Startup,https://angel.co/company/yilaime,Yilaime,"
China’s next Shanghai and Tmall too!
",2013-10-01,Las Vegas,Hospitals,1-10,Seed,750000,usaexportstochina.com,6.652054794520548,112747.11696869851,0,0,5.0,1,8,0
653,Startup,https://angel.co/company/cell-machines-1,Cell Machines,"
High efficiency production of human therapeutic proteins
",2014-01-01,Houston,Therapeutics,1-10,Seed,700000,cellmachines.net,6.4,109375.0,0,0,5.0,0,0,0
654,Startup,https://angel.co/company/truclinic,TruClinic,"
Video communication for healthcare, telemedicine made easy
",2014-03-01,Salt Lake City,Mobile Health,1-10,-,720000,truclinic.com,6.238356164383561,115415.01976284586,0,0,5.0,0,0,0
655,Startup,https://angel.co/company/cubii,Cubii,"
Smart Under-Desk Elliptical
",2014-10-01,Chicago,Fitness,11-50,Seed,693000,mycubii.com,5.652054794520548,122610.27629665536,0,0,25.0,1375,1287,2151
656,Startup,https://angel.co/company/headsuphealth,Heads Up Health,"
Personalized Health Analytics
",2014-10-01,Scottsdale,Quantified Self,1-10,Seed,800000,headsuphealth.com,5.652054794520548,141541.44449830346,0,0,5.0,0,0,0
657,Startup,https://angel.co/company/near-infrared-imaging,Near Infrared Imaging,"
Vein illumination and visualization
",2015-07-01,Wrentham,Healthcare,-,Seed,800000,nearinfraredimaging.com,4.904109589041097,163128.49162011172,0,0,,0,0,0
658,Startup,https://angel.co/company/red-mind-solutions,Red Mind Solutions,"
Vastly improved healthcare intervention services
",2015-07-01,Tampa,Data,1-10,Seed,758000,redmindinc.com,4.904109589041097,154564.24581005587,0,0,5.0,0,0,0
659,Startup,https://angel.co/company/innovere-medical-2,Innovere Medical,"
We make MRIs comfortable and enjoyable
",2015-08-01,Markham,Medical Devices,11-50,Seed,710000,innovereMedical.com,4.8191780821917805,147328.02728823194,0,0,25.0,0,0,0
660,Startup,https://angel.co/company/charge-running,Charge Running,"
Live Running Classes for any level
",2017-02-01,Chicago,Fitness,11-50,Seed,675000,chargerunning.com,3.3123287671232875,203784.11910669977,0,0,25.0,0,0,0
661,Startup,https://angel.co/company/datagenno,DataGenno,"
Portal for health care professionals and patients
",2011-03-01,Chicago,Pharmaceuticals,1-10,Seed,600000,datagenno.com,9.24109589041096,64927.364364067595,0,0,5.0,61,34,1
662,Startup,https://angel.co/company/improve,Improve,"
Online Marketplace for Fitness & Tennis Training
",2011-11-01,Austin,Fitness,11-50,Seed,650000,fitnesstrainer.com,8.56986301369863,75847.18670076727,0,0,25.0,14,0,1
663,Startup,https://angel.co/company/nudge-5,Nudge,"
Klout for Health Tracking
",2013-08-01,Richmond,Mobile Health,1-10,Seed,600000,nudgeyourself.com,6.8191780821917805,87987.14343109682,0,0,5.0,0,0,0
664,Startup,https://angel.co/company/klinify,klinify,"
Digital Medical Assistant 
",2013-02-01,Singapore,Mobile Health,11-50,Acquired,605000,klinify.com,7.315068493150685,82705.99250936329,0,0,25.0,207,892,431
665,Startup,https://angel.co/company/activeprotective-1,ActiveProtective,"
Preventing hip fractures in the elderly
",2013-03-01,Philadelphia,Medical Devices,1-10,Seed,600000,activeprotective.com,7.238356164383561,82891.74867524602,0,0,5.0,0,0,0
666,Startup,https://angel.co/company/image32,image32,"
A disruptive approach to medical image sharing
",2013-03-01,Menlo Park,Cloud Computing,1-10,Acquired,600000,image32.com,7.238356164383561,82891.74867524602,0,0,5.0,346,912,123
667,Startup,https://angel.co/company/tinehealth,Tine Health,"
Reducing hospital errors with AR based on demand instructions at the point of care
",2013-09-01,San Francisco,Augmented Reality,1-10,Seed,650000,tinehealth.com,6.734246575342466,96521.56224572824,0,0,5.0,0,0,0
668,Startup,https://angel.co/company/cerora-1,Cerora,"
Device & Software Platform for Brain Injury Detection
",2014-01-01,Bethlehem,Medical Devices,1-10,Seed,655000,cerora.com,6.4,102343.75,0,0,5.0,12,282,2308
669,Startup,https://angel.co/company/myhint,myHINT,"
A tool to increase insurance sales
",2013-11-01,New Brunswick,Health and Insurance,1-10,Seed,600000,myhint.co,6.567123287671232,91364.20525657073,0,0,5.0,1,1,30
670,Startup,https://angel.co/company/mylab,myLAB Box,"
Your personal lab in a box. First nationwide at home testing-to-treatment platform
",2014-02-01,Los Angeles,Testing,1-10,Seed,590000,mylabbox.com,6.315068493150685,93427.33188720174,0,0,5.0,0,0,0
671,Startup,https://angel.co/company/zakipoint-health,zakipoint health,"
improve value from healthcare program spend for self-funded employers
",2014-02-01,Cambridge,Big Data Analytics,1-10,Seed,610000,zakipointhealth.com,6.315068493150685,96594.36008676788,0,0,5.0,0,0,0
672,Startup,https://angel.co/company/yomp-1,Yomp,"
B2B employee-engagement in Health & Wellbeing
",2014-03-01,London,Corporate Wellness,1-10,Seed,655000,yomp.co,6.238356164383561,104995.60825647783,0,0,5.0,9,3,1
673,Startup,https://angel.co/company/fitgofun,FitGoFun,"
Game-oriented mobile fitness program
",2014-04-01,San Francisco,Fitness,1-10,Seed,575000,FitGoFun.com,6.153424657534248,93443.90026714158,0,0,5.0,0,0,0
674,Startup,https://angel.co/company/mdops-1,MDOps,"
Siri for a Physician
",2016-02-01,Melville,Artificial Intelligence,1-10,Seed,620000,MDOps.com,4.315068493150685,143682.53968253967,0,0,5.0,0,0,0
675,Startup,https://angel.co/company/fitbod,Fitbod,"
Data-Driven Fitness
",2015-10-01,San Francisco,Fitness,11-50,Seed,645000,fitbod.me,4.652054794520548,138648.40989399294,0,0,25.0,56,16,20
676,Startup,https://angel.co/company/bluewavetech,BLUEWAVE Technologies,"
Fast. Simple. Safe
",2015-12-01,Gainesville,Medical Devices,1-10,Seed,615000,bluewave.tech,4.484931506849315,137125.83995113012,0,0,5.0,0,0,0
677,Startup,https://angel.co/company/unified-practice,Unified Practice,"
",2016-07-01,New York City,Alternative Medicine,11-50,Seed,650000,unifiedpractice.com,3.9013698630136986,166608.14606741574,0,0,25.0,0,0,0
678,Startup,https://angel.co/company/pivotal-innovation-1,Pivotal Innovation,"
Empowering Companies to Accelerate Innovation Performance
",2016-10-01,Denver,Manufacturing,1-10,Seed,575000,pivotalinnovation.com,3.6493150684931517,157563.81381381382,0,0,5.0,0,0,0
679,Startup,https://angel.co/company/imagebiopsy-lab,ImageBiopsy Lab,"
Health AI for assessing bone disease 
",2017-03-01,Vienna,Medical Technologies,-,Seed,650000,imagebiopsy.com,3.2356164383561645,200889.0770533446,0,0,,0,0,0
680,Startup,https://angel.co/company/autobike,AutoBike,"
Evolving the bicycle
",2012-02-01,Detroit,Fitness,1-10,-,563000,evolvethebike.com,8.317808219178081,67686.10013175232,0,0,5.0,3,0,0
681,Startup,https://angel.co/company/clickcare,ClickCare,"
Simple, secure, spectacular hybrid store and forward telemedicine
",2012-03-01,Binghamton,mHealth,1-10,Seed,500000,clickcare.com,8.238356164383562,60691.719321582976,0,0,5.0,1277,2003,4538
682,Startup,https://angel.co/company/bettrlife,BettrLife,"
",2013-09-01,Des Moines,Corporate Wellness,1-10,-,550000,bettrlife.com,6.734246575342466,81672.09113100081,0,0,5.0,932,1857,1931
683,Startup,https://angel.co/company/clinicast,CliniCast,"
Manage Cost and Enhance Quality of Cancer Care
",2012-05-01,San Francisco,Risk Management,1-10,-,500000,clinicast.net,8.071232876712331,61948.404616429056,0,0,5.0,176,135,30
684,Startup,https://angel.co/company/oriental-medway,Oriental Medway,"
chinese herb,acupuncture
",2013-03-01,New Castle,Personal Health,1-10,Seed,500000,orientalmedway.com,7.238356164383561,69076.45722937169,0,0,5.0,0,0,0
685,Startup,https://angel.co/company/you-app,Fifth Corner Inc.,"
Wellbeing and performance coaching for modern organizations
",2013-03-01,Helsinki,B2B,1-10,Seed,550000,fifthcornerinc.com,7.238356164383561,75984.10295230888,0,0,5.0,0,0,0
686,Startup,https://angel.co/company/healthcentrix,HealthCentrix - Prevvy.co,"
Connected Health Ecosystem beyond the clinic
",2013-07-01,San Francisco Bay Area,Mobile Health,1-10,Seed,530000,healthcentrix.com,6.904109589041097,76765.87301587303,0,0,5.0,0,0,0
687,Startup,https://angel.co/company/scanalytics-1,Scanalytics,"
Consumer behavior analytics
",2013-09-01,Milwaukee,Retail Technology,1-10,-,520000,scanalyticsinc.com,6.734246575342466,77217.24979658259,0,0,5.0,11,8,2
688,Startup,https://angel.co/company/at-peak-resources,At Peak Resources,"
Digital Health and Wellness
",2013-11-01,New York City,Teenagers,1-10,Seed,500000,atpeaksports.com,6.567123287671232,76136.83771380893,0,0,5.0,0,0,0
689,Startup,https://angel.co/company/simplicity-health-systems,Simplicity Health Systems,"
IFTTT or Zapier for Healthcare
",2014-01-01,Dallas,Mobile Health,1-10,Seed,500000,simplicityhealthsystems.com,6.4,78125.0,0,0,5.0,0,0,0
690,Startup,https://angel.co/company/deliverlean,DeliverLean,"
Healthy chef prepared meal delivery
",2014-04-01,Miami,Corporate Wellness,51-200,Seed,525000,deliverlean.com,6.153424657534248,85318.34372217275,0,0,125.0,885,457,2994
691,Startup,https://angel.co/company/mobio-interactive,Mobio Interactive,"
Effective and Accessible Healthcare for Every Human
",2014-06-01,Singapore,Mobile Health,1-10,Seed,550000,midigitaltherapeutics.com,5.986301369863014,91876.43020594963,0,0,5.0,0,0,0
692,Startup,https://angel.co/company/ringmd,RingMD,"
Our mission is to bring healthcare online & improve access to affordable health services
",2014-05-01,Singapore,Internet of Things,51-200,Seed,500000,ring.md,6.07123287671233,82355.59566787003,0,0,125.0,1299,65,1025
693,Startup,https://angel.co/company/special-learning-inc,"Special Learning, Inc.","
We educate educators and parents on how to successfully teach kids with Autism
",2015-02-01,Chicago,K-12 Education,11-50,Seed,575000,special-learning.com,5.315068493150685,108182.98969072165,0,0,25.0,0,0,0
694,Startup,https://angel.co/company/cm-technology,CM Technology,"
Integrated Scheduling System for Hospitals, Clinics and Labs
",2014-11-01,Belo Horizonte,Online Scheduling,1-10,Seed,525000,cmtecnologia.com.br,5.567123287671233,94303.64173228346,0,0,5.0,0,0,0
695,Startup,https://angel.co/company/training-amigo,Training Amigo,"
Helping organizations automate and simplify managing people, culture and wellbeing
",2015-02-01,Tampa,B2B,1-10,Seed,562500,trainingamigo.com,5.315068493150685,105831.18556701033,0,0,5.0,0,0,0
696,Startup,https://angel.co/company/kericure-3,KeriCure,"
Nanoparticle Drug delivery platform technology
",2015-09-01,Tampa,Medical Devices,,Seed,500000,kericure.com,4.734246575342466,105613.42592592591,0,0,,1084,1783,2474
697,Startup,https://angel.co/company/zenklub,Zenklub,"
The place where people unlock their full potential
",2016-03-01,Lisbon,Health and Wellness,11-50,Seed,500000,zenklub.com.br,4.235616438356163,118046.57179818887,0,0,25.0,364,25,1814
